Incident ID,Incident Date,State,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2696970,"September 1, 2023",Louisiana,Port Allen,3553 Rosedale Rd,Port Allen High School / Guy Otwell Stadium,1,1,0,0,1
2700889,"September 1, 2023",Tennessee,Louisville,6000 Brownsboro Rd,Ballard High School,0,0,0,0,1
2696730,"August 31, 2023",Texas,North Richland Hills,9200 Mid Cities Blvd,Birdville Fine Arts Athletics Complex,0,0,0,0,1
2695713,"August 31, 2023",Georgia,Sharpsburg,400 Sharpsburg McCollum Rd,East Coweta High School,0,0,0,0,1
2697273,"August 31, 2023",California,Santa Monica,1900 Pico Blvd,Santa Monica College,0,0,0,0,1
2696053,"August 30, 2023",Texas,Temple,415 N 31st St,Temple High School,0,0,0,0,1
2695792,"August 30, 2023",Nevada,Las Vegas,3800 E Harris Ave,Desert Pines High School,0,0,0,0,1
2694555,"August 30, 2023",Alabama,Harvest,2680 Jeff Rd NW,Sparkman 9th Grade School,0,0,0,0,1
2695190,"August 30, 2023",Arkansas,Fort Smith,2301 N B St,Northside High School,0,0,0,0,1
2694792,"August 29, 2023",Georgia,Atlanta,211 Memorial Dr SE,Wesley International Academy,0,0,0,0,0
2694853,"August 29, 2023",Alaska,Anchorage,4025 E Northern Lights Blvd,Bettye Davis East Anchorage High School,0,0,0,0,0
2692873,"August 28, 2023",North Carolina,Chapel Hill,131 South Rd,UNC / Caudill Labs,1,0,0,0,1
2692924,"August 28, 2023",North Carolina,Greensboro,409 Friendway Rd,Western Guilford High School,0,0,0,0,1
2693383,"August 28, 2023",Arizona,Phoenix,2620 E Liberty Ln,Kyrene de la Estrella Elementary School,0,0,0,0,0
2693380,"August 28, 2023",Louisiana,Slidell,300 Spartan Dr,Salmen High School,0,0,0,0,1
2691403,"August 25, 2023",Alabama,Flomaton,21200 US-31,Flomaton High School,0,0,0,0,1
2690672,"August 25, 2023",Maryland,Hyattsville (Adelphi),8820 Riggs Rd,Sonia Sotomayor Middle School,0,0,0,0,0
2691405,"August 25, 2023",Florida,Lake City,469 SW Fighting Tiger Dr,Columbia High School,0,0,0,0,2
2690422,"August 25, 2023",Illinois,Cicero,5425 W 31st St,Columbus West Elementary School,0,0,0,0,1
2690901,"August 25, 2023",Oklahoma,Choctaw,14300 NE 10th St,Bill Jensen Field / Choctaw High School,1,2,0,0,1
2691101,"August 25, 2023",North Carolina,Greensboro,1403 John W Mitchell Dr,NC A and T Student Center,0,1,0,0,1
2691013,"August 25, 2023",California,Los Angeles,300 E 53rd St,Dr Maya Angelou Community High School,0,1,0,0,0
2691037,"August 25, 2023",Alabama,Bessemer (Hueytown),4881 15th St Rd,Hueytown High School,0,0,0,0,1
2691167,"August 25, 2023",Arizona,Goodyear,14802 W Wigwam Blvd,Millennium High School,0,0,0,0,1
2691086,"August 25, 2023",Pennsylvania,Abington,900 Highland Ave,Abington High School,0,0,0,0,1
2691667,"August 25, 2023",Oklahoma,Tulsa,1514 E Zion St,Booker T Washington High School,0,0,0,0,0
2693394,"August 25, 2023",Ohio,Toledo,701 E Central Ave,Woodward High School,0,0,0,0,2
2691060,"August 25, 2023",South Carolina,Georgetown,2500 Anthuan Maybank Dr,Georgetown High School,0,0,0,0,1
2691614,"August 25, 2023",Georgia,Columbus,400 4th St,A J Mc Clung Memorial Stadium,0,0,0,0,3
2690363,"August 24, 2023",Indiana,Evansville,635 Lincoln Ave,Lincoln Elementary School,0,0,0,0,1
2690682,"August 24, 2023",Arizona,Mesa,10045 E Madero Ave,Desert Ridge High School,0,0,0,0,1
2691265,"August 24, 2023",Louisiana,Ville Platte,210 W Cotton St,Ville Platte High School,0,0,0,0,0
2689644,"August 24, 2023",Georgia,Marietta,1171 Whitlock Ave NW,Marietta High School,0,0,0,0,1
2688643,"August 23, 2023",Tennessee,Clarksville,251 E Pine Mountain Rd,Kenwood High School,0,0,0,0,1
2689510,"August 23, 2023",Texas,Lubbock,3211 47th St,Monterey High School,0,0,0,0,0
2688223,"August 22, 2023",Texas,Seguin,215 Short Ave,Jefferson Elementary School,0,0,0,0,0
2687858,"August 22, 2023",Tennessee,Crossville,1219 Cook Rd,Stone Elementary School,0,0,0,0,2
2688269,"August 22, 2023",North Carolina,Winston Salem (Winston-salem),1600 Brewer Rd,Parkland High School,0,0,0,0,1
2688410,"August 22, 2023",Alabama,Huntsville,4900 Meridian St,Ernest L. Knight Complex,0,0,0,2,2
2693023,"August 22, 2023",Idaho,Castleford,500 Main St,Castleford High School,0,0,0,0,1
2688931,"August 22, 2023",Indiana,Indianapolis,2255 Ralston Ave,KIPP Indy Legacy High School,0,0,0,0,1
2688208,"August 22, 2023",Ohio,Hamden,38234 OH-93,South Elementary,0,0,0,0,1
2689995,"August 21, 2023",Illinois,Palatine,1111 N Rohlwing Rd,Palatine High School,0,0,0,0,1
2687211,"August 21, 2023",Florida,Bradenton,1200 37th Ave E,Southeast High School,0,0,0,0,1
2688011,"August 21, 2023",Florida,Coconut Creek,1400 NW 44th Ave,Coconut Creek High School,0,0,0,0,1
2686804,"August 21, 2023",Louisiana,Rayville,193 LA-3048,Rayville High School,0,0,0,0,0
2686718,"August 21, 2023",South Carolina,Goose Creek,98 Westview Blvd,Westview Primary School,0,0,0,0,2
2687564,"August 21, 2023",Arkansas,Fayetteville,994 MLK Jr Blvd,Fayetteville High School,0,0,0,0,0
2691160,"August 19, 2023",South Carolina,Orangeburg,300 College Ave,South Carolina State University,0,0,0,0,1
2691152,"August 19, 2023",South Carolina,Orangeburg,300 College Ave,South Carolina State University,0,0,0,0,1
2691157,"August 19, 2023",South Carolina,Orangeburg,300 College Ave,South Carolina State University,0,0,0,0,1
2691148,"August 19, 2023",South Carolina,Orangeburg,Geathers St,South Carolina State University,0,0,0,0,1
2718220,"August 18, 2023",Georgia,Columbus,4150 Cusseta Rd,Odis Spencer Stadium,0,0,0,0,1
2687314,"August 18, 2023",Indiana,Indianapolis,1500 E Michigan St,Arsenal Technical High School,0,0,0,0,1
2684781,"August 18, 2023",Ohio,Canal Winchester,300 Washington St,Canal Winchester High School,0,0,0,0,3
2685423,"August 18, 2023",Tennessee,Nashville,1800 Stratford Ave,Stratford High School,0,0,0,0,1
2685344,"August 18, 2023",Georgia,Jonesboro,1055 Battle Creek Rd,Tara Stadium,0,1,0,0,0
2691234,"August 18, 2023",California,Simi Valley,1402 Royal Ave,Royal High School,0,0,0,0,1
2684343,"August 18, 2023",South Carolina,Cheraw,1010 W Greene St,Long Middle School,0,0,0,0,1
2685465,"August 18, 2023",Florida,Jacksonville,590 Duval Station Rd,First Coast High School,0,0,0,1,0
2684319,"August 18, 2023",Georgia,Columbus,38 Clearview Cir,LeNoir Hall Annex,1,0,1,0,0
2686726,"August 18, 2023",South Carolina,Summerville,850 S Magnolia St,John McKissick Field at Memorial Stadium,0,0,0,0,1
2685802,"August 18, 2023",California,Rancho Cucamonga,13500 Victoria St,Etiwanda High School,0,1,0,0,0
2684001,"August 17, 2023",Texas,Midland,906 W Illinois Ave,Midland High School,0,0,0,0,1
2702845,"August 17, 2023",North Carolina,Statesville,213 Warrior Dr,West Iredell High School,0,0,0,0,1
2683400,"August 17, 2023",Indiana,Indianapolis,1500 E Michigan St,Arsenal Tech High School,0,0,0,0,1
2683377,"August 17, 2023",Indiana,Frankfort,1 S Maish Rd,Frankfort High School,0,0,0,0,1
2691162,"August 17, 2023",South Carolina,Roebuck,1050 Cavalier Way,Dorman High School,0,0,0,0,0
2683959,"August 16, 2023",Texas,Humble,13300 Will Clayton Pkwy,Atascocita High School,0,0,0,0,2
2682761,"August 16, 2023",Texas,Rosharon,801 Caldwell Ranch Blvd,Crawford High School,0,0,0,0,1
2683979,"August 16, 2023",Texas,Sugar Land,550 Dulles Ave,Dulles High School,0,0,0,0,1
2682566,"August 16, 2023",Georgia,Augusta,1701 15th St,T. W. Josey High School,0,1,0,0,1
2682459,"August 16, 2023",Texas,Terrell,Trailview Dr and Town North Dr,,1,0,0,0,1
2686744,"August 16, 2023",Arkansas,Fort Smith,2301 N B St,Northside High School,0,0,0,0,1
2681942,"August 15, 2023",Pennsylvania,Philadelphia,700 block of S 42nd St,Saint Joseph's University,0,1,0,0,0
2682023,"August 15, 2023",Texas,San Antonio,1200 block of Enrique Barrera Pkwy,,0,0,0,0,0
2683386,"August 15, 2023",Indiana,Indianapolis,9500 E 16th St,Warren Central High School,0,0,0,0,1
2684205,"August 15, 2023",Illinois,Paris,437 W Washington St,Carolyn Wenz Elementary School,0,0,0,0,3
2696985,"August 14, 2023",Kentucky,Waynesburg,75 Tick Ridge Rd,Highland Elementary School,0,0,0,0,1
2680971,"August 14, 2023",Tennessee,Nashville,110 Gallatin Ave,East High School,0,0,0,0,1
2681239,"August 11, 2023",North Carolina,Greensboro,1200 Lincoln St,James B. Dudley High School,0,0,0,0,2
2678199,"August 10, 2023",Tennessee,Cordova,1800 Berryhill Rd,Cordova High School,0,0,0,0,4
2677668,"August 10, 2023",Indiana,Indianapolis,1801 E 86th St,North Central High School,0,0,0,0,1
2699341,"August 10, 2023",North Carolina,Statesville,213 Warrior Dr,West Iredell High School,0,0,0,0,0
2677159,"August 10, 2023",Arizona,Phoenix,3921 W Baseline Rd,Cesar Chavez High School,0,0,0,0,1
2676410,"August 9, 2023",Indiana,Whiteland (New Whiteland),900 Sawmill Rd,Break-O-Day Elementary School,0,0,0,0,1
2676437,"August 9, 2023",Indiana,Lawrenceburg,100 Tiger Blvd,Lawrenceburg High School,0,0,0,0,1
2674943,"August 7, 2023",Texas,Mesquite,3300 E Cartwright Rd,John Horn High School,0,0,0,0,1
2674588,"August 5, 2023",Illinois,Evanston,2424 Lake St,Dr. Martin Luther King Jr. Literary and Fine Arts School,0,0,0,0,0
2673722,"August 4, 2023",Tennessee,Memphis,415 State St,University of Memphis,0,0,0,0,0
2674128,"August 4, 2023",Maryland,Upper Marlboro,505 Largo Rd,Largo High School,0,0,0,0,1
2672629,"August 3, 2023",California,Oakley,1050 Neroly Rd,Freedom High School,0,0,0,0,1
2670782,"August 2, 2023",Georgia,Covington,11649 Bypass Rd,Middle Ridge Elementary School,0,0,0,0,0
2670404,"July 31, 2023",Indiana,Indianapolis,1500 E Michigan St,Arsenal Technical High School,0,0,0,0,1
2668383,"July 31, 2023",Tennessee,Memphis,390 S White Station Rd,Margolin Hebrew Academy,0,0,0,1,0
2667666,"July 27, 2023",New York,Mount Vernon,100 California Rd,Mount Vernon High School,0,0,0,0,1
2663163,"July 25, 2023",Tennessee,Memphis,778 Parkrose Rd,Freedom Preparatory Academy,0,1,0,0,0
2660496,"July 22, 2023",Georgia,Athens,S Jackson St and Fulton St,University of Georgia - Athens,0,1,0,0,2
2658560,"July 19, 2023",Nebraska,Lincoln,Salt Creek Roadway and N 14th St,University of Nebraska-Lincoln,0,0,0,0,0
2656757,"July 13, 2023",Wisconsin,Milwaukee,8400 W Burleigh St,Milwaukee School of Languages,0,0,0,0,1
2651532,"July 13, 2023",District of Columbia,Washington,600 block of Bryant St NW,Howard University Campus,1,0,0,0,1
2653242,"July 11, 2023",Virginia,Gloucester,6099 T C Walker Rd,Thomas Calhoun Walker Education Center,0,0,0,0,4
2648691,"July 10, 2023",Maryland,Capitol Heights,200 Cabin Branch Rd,Central High School,0,0,0,0,1
2643757,"July 5, 2023",District of Columbia,Washington,620 Michigan Ave NE,Catholic University of America,1,0,0,0,1
2645787,"July 2, 2023",New York,Albany,391 Western Ave,LaSalle School,0,0,0,0,1
2635020,"June 23, 2023",New Mexico,Albuquerque,721 Tomasita St NE,Kennedy Middle School,0,1,0,0,1
2627627,"June 16, 2023",Massachusetts,Boston,55 Malcolm X Blvd,John D. O'Bryant School of Mathematics and Science,0,0,0,0,1
2627865,"June 15, 2023",Louisiana,Shreveport,5939 Old Mooringsport Rd,Northwood High School,0,0,0,0,1
2625692,"June 13, 2023",Massachusetts,Quincy,875 Hancock St,Central Middle School,0,0,0,0,0
2625367,"June 12, 2023",New York,Freeport,50 S Brookside Ave,Freeport High School,0,0,0,0,1
2621053,"June 9, 2023",District of Columbia,Washington,3264 Stanton Rd SE,Turner Elementary School,0,1,0,0,0
2620907,"June 9, 2023",Maryland,Bowie (Mitchellville),2112 Church Rd,Non-Traditional Program 9-12 North,0,0,0,0,1
2620379,"June 8, 2023",Pennsylvania,Uniontown,146 E Fayette St,Uniontown Area High School,0,0,0,0,0
2619530,"June 7, 2023",Texas,San Antonio,7618 E Evans Rd,Veterans Memorial High School,0,0,0,0,2
2619238,"June 7, 2023",Wisconsin,Milwaukee,N 15th St and W Meinecke Ave,,0,0,0,0,0
2618525,"June 6, 2023",Pennsylvania,Philadelphia,4300 Tacony St,First Philadelphia Preparatory Charter School,0,0,0,0,1
2618358,"June 6, 2023",Virginia,Richmond,6 N Laurel St,Virginia Commonwealth University - Altria Theater,2,5,0,0,1
2617497,"June 5, 2023",Utah,Salt Lake City,2166 S 1700 E,Highland High School,0,0,0,0,2
2617124,"June 5, 2023",Michigan,Warren,31300 Ryan Rd,Michigan Collegiate High School,0,0,0,0,1
2618343,"June 2, 2023",Wisconsin,Madison,702 Pflaum Rd,La Follette High School,0,0,0,0,1
2616067,"June 2, 2023",California,San Mateo,506 N Delaware St,San Mateo High School,0,0,0,0,2
2614659,"June 2, 2023",New York,Staten Island,101 Belmont Pl,Ralph R. McKee Career and Technical Education High School,0,0,0,0,1
2758087,"June 1, 2023",Kentucky,Louisville,3807 Klondike Ln,Klondike Elementary School,0,0,0,0,1
2639325,"June 1, 2023",Michigan,Bridgeport,4691 Bear Cat Blvd,Bridgeport High School,0,0,0,0,1
2614603,"May 31, 2023",California,Menifee,28100 Calm Horizon Dr,Ethan Chase Middle School,0,0,0,0,1
2613532,"May 31, 2023",Virginia,Richmond,6901 Messer Rd,John Rolfe Middle School,0,0,0,0,1
2617161,"May 31, 2023",Michigan,Harper Woods,20225 Beaconsfield St,Harper Woods High School,0,0,0,0,1
2613950,"May 31, 2023",Indiana,Columbia City,1692 IN-9,Indian Springs Middle School,0,0,0,0,0
2608980,"May 26, 2023",Texas,San Antonio,14800 Judson Rd,Wood Middle School,0,0,0,0,1
2609942,"May 26, 2023",California,Moreno Valley,17750 Lasselle St,Rancho Verde High School,0,0,0,0,1
2608891,"May 26, 2023",Texas,Houston,16713 Ella Blvd,Westfield High School,0,0,0,0,2
2608570,"May 25, 2023",Indiana,Indianapolis,3010 N White River Pkwy E Dr,Herron-Riverside High School,0,0,0,0,1
2608159,"May 25, 2023",Arizona,Tucson,1346 N Stone Ave,Pima Partnership Academy,0,0,0,0,1
2608256,"May 25, 2023",Hawaii,Kapolei,91-5335 Kapolei Pkwy,Kapolei Middle School,0,0,0,0,1
2609086,"May 24, 2023",Texas,Dallas,100 S Glasgow Dr,Woodrow Wilson High School,0,0,0,0,1
2606670,"May 24, 2023",North Carolina,Greenville,600 W Arlington Blvd,J. H. Rose High School,0,1,0,0,3
2607974,"May 24, 2023",Utah,American Fork,20 W 1120 N,American Fork Junior High School,0,0,0,0,1
2606987,"May 24, 2023",California,Santa Maria,675 Panther Dr,Pioneer Valley High School,0,0,0,0,1
2606723,"May 24, 2023",Pennsylvania,Pittsburgh,2323 Brighton Rd,Oliver Citywide Academy,1,0,0,0,1
2606261,"May 23, 2023",Kentucky,Louisville,6300 Terry Rd,Conway Middle School,0,0,0,0,1
2608839,"May 23, 2023",Texas,Houston,15150 Wallisville Rd,James B Harvard Elementary School,0,0,0,0,1
2605505,"May 22, 2023",Ohio,Columbus,1500 E Broad St,East High School,0,0,0,0,2
